date,open,high,low,close
2020-01-15 11:45:00+05:30,12303.7,12311.6,12301.95,12305.35
2020-01-15 12:00:00+05:30,12305.4,12306.0,12291.4,12292.3
2020-01-15 12:15:00+05:30,12292.1,12293.35,12284.55,12289.15
2020-01-15 12:30:00+05:30,12289.0,12297.45,12286.25,12293.1
2020-01-15 12:45:00+05:30,12293.15,12296.85,12289.5,12291.25
2020-01-15 13:00:00+05:30,12291.05,12303.05,12291.05,12298.95
2020-01-15 13:15:00+05:30,12298.7,12302.3,12294.05,12296.0
2020-01-15 13:30:00+05:30,12295.55,12298.95,12279.05,12281.45
2020-01-15 13:45:00+05:30,12281.65,12286.3,12279.35,12286.05
2020-01-15 14:00:00+05:30,12285.5,12306.5,12285.5,12294.6
2020-01-15 14:15:00+05:30,12294.55,12313.6,12291.2,12312.95
2020-01-15 14:30:00+05:30,12312.65,12318.3,12301.45,12309.0
2020-01-15 14:45:00+05:30,12309.2,12320.3,12308.05,12313.85
2020-01-15 15:00:00+05:30,12312.7,12349.1,12312.7,12348.65
2020-01-15 15:15:00+05:30,12348.9,12355.0,12338.5,12340.35
2020-01-16 09:15:00+05:30,12347.1,12377.75,12345.7,12364.45
2020-01-16 09:30:00+05:30,12364.9,12383.25,12363.25,12378.25
2020-01-16 09:45:00+05:30,12377.85,12389.0,12377.55,12377.9
2020-01-16 10:00:00+05:30,12377.85,12381.15,12370.55,12371.4
2020-01-16 10:15:00+05:30,12371.3,12373.05,12345.4,12348.7
2020-01-16 10:30:00+05:30,12347.95,12358.8,12346.7,12351.65
2020-01-16 10:45:00+05:30,12351.8,12356.15,12336.85,12338.6
2020-01-16 11:00:00+05:30,12338.2,12339.1,12315.85,12321.4
2020-01-16 11:15:00+05:30,12322.1,12333.15,12319.65,12328.95
2020-01-16 11:30:00+05:30,12328.05,12339.2,12325.0,12334.1
2020-01-16 11:45:00+05:30,12334.8,12338.65,12327.7,12332.9
2020-01-16 12:00:00+05:30,12332.6,12334.85,12327.0,12330.65
2020-01-16 12:15:00+05:30,12331.3,12331.3,12321.65,12325.7
2020-01-16 12:30:00+05:30,12325.7,12343.25,12324.2,12336.2
2020-01-16 12:45:00+05:30,12336.05,12341.8,12331.0,12337.3
2020-01-16 13:00:00+05:30,12337.05,12356.45,12337.05,12354.55
2020-01-16 13:15:00+05:30,12354.35,12357.55,12348.9,12354.95
2020-01-16 13:30:00+05:30,12355.1,12356.8,12345.3,12351.8
2020-01-16 13:45:00+05:30,12351.95,12360.95,12347.9,12359.95
2020-01-16 14:00:00+05:30,12359.8,12368.05,12358.8,12364.4
2020-01-16 14:15:00+05:30,12364.4,12367.7,12353.1,12357.05
2020-01-16 14:30:00+05:30,12357.15,12365.55,12349.2,12355.15
2020-01-16 14:45:00+05:30,12355.35,12361.65,12350.15,12351.9
2020-01-16 15:00:00+05:30,12352.3,12360.5,12344.35,12360.2
2020-01-16 15:15:00+05:30,12360.85,12361.8,12350.25,12354.05
2020-01-17 09:15:00+05:30,12328.4,12357.25,12322.25,12348.8
2020-01-17 09:30:00+05:30,12348.15,12353.65,12330.75,12351.1
2020-01-17 09:45:00+05:30,12351.25,12366.4,12348.65,12365.3
2020-01-17 10:00:00+05:30,12365.4,12382.05,12365.4,12377.65
2020-01-17 10:15:00+05:30,12377.85,12378.85,12362.5,12370.25
2020-01-17 10:30:00+05:30,12370.6,12385.25,12369.8,12378.05
2020-01-17 10:45:00+05:30,12378.2,12382.5,12373.35,12375.5
2020-01-17 11:00:00+05:30,12375.85,12380.25,12368.05,12368.35
2020-01-17 11:15:00+05:30,12368.6,12369.0,12352.65,12356.15
2020-01-17 11:30:00+05:30,12356.15,12357.45,12343.05,12347.0
2020-01-17 11:45:00+05:30,12346.7,12355.4,12346.1,12352.05
2020-01-17 12:00:00+05:30,12351.9,12352.9,12336.6,12345.4
2020-01-17 12:15:00+05:30,12345.95,12359.3,12341.7,12356.05
2020-01-17 12:30:00+05:30,12356.35,12362.1,12353.6,12358.55
2020-01-17 12:45:00+05:30,12359.15,12359.15,12344.35,12350.65
2020-01-17 13:00:00+05:30,12350.5,12367.35,12350.3,12364.25
2020-01-17 13:15:00+05:30,12363.95,12365.65,12356.1,12362.8
2020-01-17 13:30:00+05:30,12363.15,12363.35,12355.25,12359.15
2020-01-17 13:45:00+05:30,12359.2,12363.55,12356.9,12362.35
2020-01-17 14:00:00+05:30,12362.25,12365.55,12356.3,12361.6
2020-01-17 14:15:00+05:30,12361.9,12364.55,12345.8,12351.45
2020-01-17 14:30:00+05:30,12351.6,12360.6,12349.4,12357.1
2020-01-17 14:45:00+05:30,12356.7,12360.7,12348.45,12357.95
2020-01-17 15:00:00+05:30,12357.65,12370.35,12345.75,12350.9
2020-01-17 15:15:00+05:30,12350.7,12355.65,12344.65,12346.1
2020-01-20 09:15:00+05:30,12430.5,12430.5,12366.1,12372.1
2020-01-20 09:30:00+05:30,12372.35,12376.35,12340.6,12354.15
2020-01-20 09:45:00+05:30,12353.85,12353.85,12319.45,12326.9
2020-01-20 10:00:00+05:30,12327.3,12327.5,12302.95,12311.0
2020-01-20 10:15:00+05:30,12311.05,12320.65,12305.75,12307.5
2020-01-20 10:30:00+05:30,12307.35,12308.5,12277.55,12284.85
2020-01-20 10:45:00+05:30,12285.15,12310.95,12282.05,12307.65
2020-01-20 11:00:00+05:30,12307.75,12311.3,12288.6,12290.35
2020-01-20 11:15:00+05:30,12290.05,12298.05,12285.35,12287.35
2020-01-20 11:30:00+05:30,12288.0,12297.75,12286.65,12291.8
2020-01-20 11:45:00+05:30,12292.05,12299.95,12292.05,12297.3
2020-01-20 12:00:00+05:30,12297.3,12301.1,12289.75,12295.6
2020-01-20 12:15:00+05:30,12295.5,12299.05,12289.95,12296.25
2020-01-20 12:30:00+05:30,12296.45,12297.85,12279.3,12281.5
2020-01-20 12:45:00+05:30,12281.45,12281.8,12261.05,12265.35
2020-01-20 13:00:00+05:30,12264.75,12269.05,12246.75,12246.75
2020-01-20 13:15:00+05:30,12247.8,12267.1,12246.1,12264.5
2020-01-20 13:30:00+05:30,12264.6,12266.7,12250.5,12264.1
2020-01-20 13:45:00+05:30,12262.75,12265.5,12250.65,12257.15
2020-01-20 14:00:00+05:30,12257.3,12280.75,12255.9,12257.85
2020-01-20 14:15:00+05:30,12257.3,12257.65,12233.8,12237.9
2020-01-20 14:30:00+05:30,12237.95,12252.6,12237.4,12243.85
2020-01-20 14:45:00+05:30,12243.05,12243.05,12229.7,12235.85
2020-01-20 15:00:00+05:30,12234.5,12246.0,12217.25,12223.65
2020-01-20 15:15:00+05:30,12223.25,12233.25,12218.0,12230.75
2020-01-21 09:15:00+05:30,12195.3,12209.25,12162.95,12209.0
2020-01-21 09:30:00+05:30,12209.1,12221.75,12194.65,12219.7
2020-01-21 09:45:00+05:30,12219.2,12230.05,12208.6,12221.05
2020-01-21 10:00:00+05:30,12221.65,12222.7,12202.65,12205.5
2020-01-21 10:15:00+05:30,12205.6,12205.6,12189.6,12192.8
2020-01-21 10:30:00+05:30,12191.75,12194.05,12177.95,12186.15
2020-01-21 10:45:00+05:30,12185.75,12190.3,12168.2,12179.2
2020-01-21 11:00:00+05:30,12178.35,12189.6,12171.7,12189.1
2020-01-21 11:15:00+05:30,12189.25,12190.8,12176.05,12180.8
2020-01-21 11:30:00+05:30,12180.45,12198.85,12178.05,12196.45
2020-01-21 11:45:00+05:30,12195.45,12200.3,12192.8,12197.55
2020-01-21 12:00:00+05:30,12196.95,12210.0,12195.2,12199.5
2020-01-21 12:15:00+05:30,12199.05,12199.65,12189.15,12194.8
2020-01-21 12:30:00+05:30,12193.95,12195.3,12180.55,12181.95
2020-01-21 12:45:00+05:30,12181.45,12189.9,12180.6,12189.3
2020-01-21 13:00:00+05:30,12190.3,12201.95,12189.55,12197.75
2020-01-21 13:15:00+05:30,12198.9,12199.0,12186.0,12192.95
2020-01-21 13:30:00+05:30,12192.15,12194.2,12179.75,12182.2
2020-01-21 13:45:00+05:30,12181.35,12193.5,12176.3,12190.55
2020-01-21 14:00:00+05:30,12189.65,12191.0,12176.1,12182.05
2020-01-21 14:15:00+05:30,12182.0,12188.55,12162.55,12178.1
2020-01-21 14:30:00+05:30,12175.9,12200.45,12174.5,12190.65
2020-01-21 14:45:00+05:30,12190.5,12200.65,12187.1,12190.45
2020-01-21 15:00:00+05:30,12190.0,12190.4,12164.05,12167.45
2020-01-21 15:15:00+05:30,12167.75,12173.65,12162.75,12169.65
2020-01-22 09:15:00+05:30,12218.35,12224.8,12194.65,12200.85
2020-01-22 09:30:00+05:30,12200.6,12206.75,12189.3,12192.8
2020-01-22 09:45:00+05:30,12192.05,12197.75,12180.4,12187.45
2020-01-22 10:00:00+05:30,12186.9,12188.55,12171.15,12171.15
2020-01-22 10:15:00+05:30,12171.2,12175.25,12126.1,12134.8
2020-01-22 10:30:00+05:30,12134.7,12147.35,12125.9,12144.5
2020-01-22 10:45:00+05:30,12144.8,12154.0,12143.25,12144.7
2020-01-22 11:00:00+05:30,12144.7,12148.65,12133.2,12133.65
2020-01-22 11:15:00+05:30,12133.05,12137.65,12128.7,12136.6
2020-01-22 11:30:00+05:30,12137.1,12141.55,12131.1,12132.4
2020-01-22 11:45:00+05:30,12132.25,12135.45,12121.5,12131.95
2020-01-22 12:00:00+05:30,12131.55,12134.15,12119.4,12120.95
2020-01-22 12:15:00+05:30,12119.95,12139.85,12119.95,12138.2
2020-01-22 12:30:00+05:30,12138.8,12138.8,12129.45,12134.15
2020-01-22 12:45:00+05:30,12133.8,12141.5,12129.3,12137.45
2020-01-22 13:00:00+05:30,12138.3,12143.5,12133.25,12135.2
2020-01-22 13:15:00+05:30,12135.9,12141.2,12127.25,12128.8
2020-01-22 13:30:00+05:30,12129.2,12138.1,12124.0,12129.1
2020-01-22 13:45:00+05:30,12129.75,12133.4,12119.55,12128.2
2020-01-22 14:00:00+05:30,12128.45,12129.4,12096.3,12107.75
2020-01-22 14:15:00+05:30,12108.75,12108.75,12088.8,12096.15
2020-01-22 14:30:00+05:30,12095.9,12109.1,12095.75,12102.35
2020-01-22 14:45:00+05:30,12103.1,12123.7,12100.9,12112.0
2020-01-22 15:00:00+05:30,12111.95,12120.45,12104.2,12106.9
2020-01-22 15:15:00+05:30,12107.2,12113.3,12097.3,12108.15
2020-01-23 09:15:00+05:30,12123.75,12144.7,12095.65,12138.55
2020-01-23 09:30:00+05:30,12139.1,12177.9,12134.3,12164.15
2020-01-23 09:45:00+05:30,12164.5,12172.2,12155.95,12165.85
2020-01-23 10:00:00+05:30,12166.45,12167.0,12157.65,12158.5
2020-01-23 10:15:00+05:30,12158.85,12164.55,12147.25,12150.65
2020-01-23 10:30:00+05:30,12150.35,12153.25,12137.35,12144.15
2020-01-23 10:45:00+05:30,12144.25,12144.3,12131.9,12134.95
2020-01-23 11:00:00+05:30,12135.05,12135.5,12114.65,12115.8
2020-01-23 11:15:00+05:30,12116.55,12128.95,12109.6,12122.7
2020-01-23 11:30:00+05:30,12121.75,12140.0,12121.75,12133.7
2020-01-23 11:45:00+05:30,12133.75,12139.4,12131.65,12132.35
2020-01-23 12:00:00+05:30,12132.45,12139.3,12126.6,12139.15
2020-01-23 12:15:00+05:30,12139.65,12155.0,12139.65,12146.5
2020-01-23 12:30:00+05:30,12146.95,12169.05,12145.2,12161.15
2020-01-23 12:45:00+05:30,12161.85,12166.1,12154.55,12163.75
2020-01-23 13:00:00+05:30,12163.9,12181.45,12163.75,12180.3
2020-01-23 13:15:00+05:30,12180.05,12187.05,12168.5,12173.5
2020-01-23 13:30:00+05:30,12173.65,12174.7,12166.35,12167.25
2020-01-23 13:45:00+05:30,12169.0,12171.5,12161.8,12162.85
2020-01-23 14:00:00+05:30,12163.75,12173.0,12162.5,12165.75
2020-01-23 14:15:00+05:30,12166.0,12176.25,12164.0,12170.8
2020-01-23 14:30:00+05:30,12170.65,12172.8,12162.55,12164.9
2020-01-23 14:45:00+05:30,12165.25,12169.95,12160.55,12167.0
2020-01-23 15:00:00+05:30,12167.6,12188.5,12167.6,12180.75
2020-01-23 15:15:00+05:30,12181.45,12183.1,12172.5,12179.9
2020-01-24 09:15:00+05:30,12174.55,12194.5,12150.15,12178.65
2020-01-24 09:30:00+05:30,12178.95,12220.85,12178.65,12216.65
2020-01-24 09:45:00+05:30,12217.3,12219.95,12200.9,12215.75
2020-01-24 10:00:00+05:30,12215.7,12234.25,12209.05,12229.75
2020-01-24 10:15:00+05:30,12229.6,12246.3,12229.6,12233.9
2020-01-24 10:30:00+05:30,12234.1,12243.9,12231.85,12238.9
2020-01-24 10:45:00+05:30,12238.95,12239.25,12225.2,12227.85
2020-01-24 11:00:00+05:30,12227.6,12238.5,12227.05,12229.3
2020-01-24 11:15:00+05:30,12229.35,12232.25,12220.95,12225.1
2020-01-24 11:30:00+05:30,12225.3,12230.05,12216.1,12229.4
2020-01-24 11:45:00+05:30,12229.75,12234.2,12222.1,12222.2
2020-01-24 12:00:00+05:30,12222.05,12228.55,12220.05,12224.75
2020-01-24 12:15:00+05:30,12224.4,12231.55,12216.8,12231.0
2020-01-24 12:30:00+05:30,12231.65,12235.5,12229.8,12230.8
2020-01-24 12:45:00+05:30,12231.3,12232.45,12224.85,12229.15
2020-01-24 13:00:00+05:30,12229.8,12243.95,12227.5,12242.2
2020-01-24 13:15:00+05:30,12243.05,12244.8,12238.45,12240.1
2020-01-24 13:30:00+05:30,12241.0,12255.7,12240.35,12249.0
2020-01-24 13:45:00+05:30,12250.1,12255.5,12246.35,12254.6
2020-01-24 14:00:00+05:30,12255.55,12264.2,12255.55,12262.0
2020-01-24 14:15:00+05:30,12262.9,12272.05,12259.45,12261.15
2020-01-24 14:30:00+05:30,12261.0,12265.7,12250.3,12261.9
2020-01-24 14:45:00+05:30,12262.7,12268.4,12257.3,12260.85
2020-01-24 15:00:00+05:30,12260.8,12261.25,12243.4,12248.75
2020-01-24 15:15:00+05:30,12247.6,12255.3,12244.45,12252.15
2020-01-27 09:15:00+05:30,12197.1,12197.85,12155.6,12178.7
2020-01-27 09:30:00+05:30,12178.15,12202.05,12167.0,12197.35
2020-01-27 09:45:00+05:30,12196.8,12202.25,12177.35,12187.3
2020-01-27 10:00:00+05:30,12188.0,12213.35,12184.05,12202.6
2020-01-27 10:15:00+05:30,12202.45,12216.55,12201.35,12213.1
2020-01-27 10:30:00+05:30,12213.0,12215.35,12197.1,12198.7
2020-01-27 10:45:00+05:30,12199.05,12202.35,12188.5,12197.35
2020-01-27 11:00:00+05:30,12197.15,12204.15,12188.45,12190.5
2020-01-27 11:15:00+05:30,12191.15,12196.15,12184.05,12189.3
2020-01-27 11:30:00+05:30,12189.4,12191.25,12184.3,12188.2
2020-01-27 11:45:00+05:30,12188.35,12202.05,12187.85,12197.2
2020-01-27 12:00:00+05:30,12196.9,12199.75,12191.65,12198.0
2020-01-27 12:15:00+05:30,12197.65,12203.3,12194.85,12201.0
2020-01-27 12:30:00+05:30,12200.6,12207.45,12199.05,12200.5
2020-01-27 12:45:00+05:30,12200.65,12201.9,12189.3,12191.35
2020-01-27 13:00:00+05:30,12191.25,12192.9,12176.95,12177.6
2020-01-27 13:15:00+05:30,12177.55,12186.25,12171.45,12177.95
2020-01-27 13:30:00+05:30,12178.55,12186.75,12162.85,12167.0
2020-01-27 13:45:00+05:30,12167.1,12180.5,12162.2,12176.7
2020-01-27 14:00:00+05:30,12176.75,12178.0,12169.35,12169.75
2020-01-27 14:15:00+05:30,12170.1,12173.5,12161.05,12161.2
2020-01-27 14:30:00+05:30,12161.7,12164.8,12134.9,12142.5
2020-01-27 14:45:00+05:30,12142.05,12142.1,12126.65,12134.7
2020-01-27 15:00:00+05:30,12134.6,12137.35,12121.15,12122.55
2020-01-27 15:15:00+05:30,12122.9,12123.8,12107.05,12109.9
2020-01-28 09:15:00+05:30,12148.1,12148.1,12095.65,12134.7
2020-01-28 09:30:00+05:30,12133.9,12159.15,12133.9,12150.6
2020-01-28 09:45:00+05:30,12150.8,12162.85,12138.3,12140.2
2020-01-28 10:00:00+05:30,12140.3,12141.75,12110.45,12122.55
2020-01-28 10:15:00+05:30,12121.3,12127.4,12103.75,12105.75
2020-01-28 10:30:00+05:30,12104.6,12120.35,12098.35,12114.15
2020-01-28 10:45:00+05:30,12114.3,12128.75,12114.05,12126.2
2020-01-28 11:00:00+05:30,12126.1,12129.1,12107.3,12108.8
2020-01-28 11:15:00+05:30,12108.75,12123.45,12108.75,12120.95
2020-01-28 11:30:00+05:30,12121.05,12128.25,12118.2,12122.75
2020-01-28 11:45:00+05:30,12122.9,12124.85,12112.95,12116.7
2020-01-28 12:00:00+05:30,12117.05,12138.0,12115.55,12136.35
2020-01-28 12:15:00+05:30,12136.15,12137.1,12131.25,12136.4
2020-01-28 12:30:00+05:30,12136.5,12138.15,12112.8,12115.5
2020-01-28 12:45:00+05:30,12115.2,12125.3,12111.0,12124.05
2020-01-28 13:00:00+05:30,12123.85,12142.5,12123.8,12136.75
2020-01-28 13:15:00+05:30,12137.0,12139.85,12125.75,12127.6
2020-01-28 13:30:00+05:30,12127.65,12127.65,12109.05,12115.0
2020-01-28 13:45:00+05:30,12114.2,12117.1,12095.4,12100.55
2020-01-28 14:00:00+05:30,12100.3,12100.3,12072.75,12076.4
2020-01-28 14:15:00+05:30,12075.8,12078.95,12056.05,12063.95
2020-01-28 14:30:00+05:30,12063.55,12064.0,12043.5,12049.05
2020-01-28 14:45:00+05:30,12049.4,12052.55,12025.8,12039.65
2020-01-28 15:00:00+05:30,12039.7,12066.6,12031.35,12066.6
2020-01-28 15:15:00+05:30,12067.35,12069.6,12057.35,12061.95
2020-01-29 09:15:00+05:30,12114.9,12141.8,12110.95,12136.65
2020-01-29 09:30:00+05:30,12137.25,12146.15,12124.95,12143.65
2020-01-29 09:45:00+05:30,12143.95,12155.4,12141.05,12146.65
2020-01-29 10:00:00+05:30,12146.6,12148.5,12133.95,12137.65
2020-01-29 10:15:00+05:30,12137.5,12138.2,12119.55,12136.35
2020-01-29 10:30:00+05:30,12136.35,12161.15,12135.85,12151.8
2020-01-29 10:45:00+05:30,12152.0,12156.65,12146.5,12156.3
2020-01-29 11:00:00+05:30,12156.3,12160.8,12149.7,12151.35
2020-01-29 11:15:00+05:30,12151.3,12151.6,12139.7,12140.6
2020-01-29 11:30:00+05:30,12140.15,12158.1,12138.9,12157.6
2020-01-29 11:45:00+05:30,12157.65,12160.95,12152.3,12156.05
2020-01-29 12:00:00+05:30,12155.1,12157.85,12150.5,12153.8
2020-01-29 12:15:00+05:30,12153.35,12158.2,12143.3,12145.15
2020-01-29 12:30:00+05:30,12144.45,12150.7,12133.35,12150.4
2020-01-29 12:45:00+05:30,12150.5,12154.35,12143.15,12145.35
2020-01-29 13:00:00+05:30,12145.55,12152.4,12143.1,12148.55
2020-01-29 13:15:00+05:30,12148.5,12149.85,12137.35,12142.95
2020-01-29 13:30:00+05:30,12142.65,12143.05,12104.0,12121.3
2020-01-29 13:45:00+05:30,12120.6,12169.4,12120.15,12153.55
2020-01-29 14:00:00+05:30,12153.45,12161.65,12151.0,12151.6
2020-01-29 14:15:00+05:30,12151.65,12165.25,12150.45,12159.0
2020-01-29 14:30:00+05:30,12158.8,12163.25,12118.3,12123.75
2020-01-29 14:45:00+05:30,12124.15,12141.1,12117.85,12127.8
2020-01-29 15:00:00+05:30,12127.95,12135.45,12111.75,12133.95
2020-01-29 15:15:00+05:30,12133.95,12138.55,12127.9,12132.0
2020-01-30 09:15:00+05:30,12147.75,12148.7,12078.8,12084.5
2020-01-30 09:30:00+05:30,12084.6,12085.7,12067.25,12072.5
